score,content
2,"""Dear Tim WhatsApp, Saya ingin merekomendasikan fitur baru yang bisa membuat pengalaman pengguna menjadi lebih menarik dan personal, yaitu fitur video profil. Fitur ini sudah ada di beberapa aplikasi lain, seperti Telegram, dan saya pikir akan sangat berguna jika ada di WhatsApp juga. Terima kasih atas perhatian Anda. Saya harap saran ini bisa membantu!"""
2,jelek sering terputus saat videocall
2,"tiba tiba keblokir salah ya dimana?? hp lagi di cas aneh WhatsApp sekarang, spam apaan orang group keluarga SMA kerjaan pabrik"
2,saya mohon kepada team WhatsApp yang terhormat kenapa akun WhatsApp saya kena spam terus menerus padahal saya menggunakan sesuai dengan ketentuan yang berlaku.
2,knapa cuma di akun saya yang tema chat nya belum muncul juga sih? anehh
2,"saya baca ulasan banyak orang wa sekarang banyak masalah setelah di update, kalau saya malah gak bisa di update, masalah2 yang dialami oleh yang lainnya belum saya dapatkan, semoga tidak terjadi, tapi saya kasih bintang dua dulu sebelum permasalahan pada banyak akun yang lain diperbaiki oleh meta."
2,kenapa di hp redmi note 4 akun WhatsApp saya setiap hari kena spam terus tolong pihak WhatsApp di perbaiki lagi apknya..
2,wa saya kenapa erro
2,"akun ku diwa knpa diblokir lapet.aku mau kirim pesan gk bisa, eh onde2 emng"
2,WhatsApp messenger tolong di perbaiki lagi tiba tiba sering kena spam blokir sendiri akun ku
2,Kenpa sering eror
2,"setelah upsate aplikasii terbaru, kami mendapatkan kendala untuk update status perlu memerlukan waktu yang lama"
2,Kurang baik
2,punya ku ko gaada yang berubah padahal udah di update
2,Ok
2,mane masu
2,wa nya gak bisa di buka
2,"mau up vid ke sw malah vidio nya dipertengahan tbtb ke pause sendiri dan ga bisa diplay lgi,klo sekali dua kli msi wajar mungkin bug,tpi ini sering bgt stiap mau ngesw in vidio kesel bgt,pdhl niatnya mau ngedit vidionya tkutnya ad yg slh malah gbs diplay vidio nya alhasil gjdi nge sw in hrs liat digaleri dulu vid nya"
2,"wa kenapa hari ini ya kak??kok ga bisa buat sw , kirim pesan ga terkirim, padahal jaringannya bagus loh,tolong untuk di perbaiki yaa,udah di ubdate tetep ga bisa ."
2,"TERUNTUK WA, TOLONG ADAIN FITUR NON REAKSI/LOVE STATUS, KE GANGGU BGT SUMPAH, GAK SEMUA ORG SUKA DI LIKE"
2,tidak asik lagi
2,belum ada update terbaru
2,tidak mau musik di setatus
2,udahh update beberapa kali masih belum ada fitur musik di status nya
2,"harap pihak WhatsApp jgan Mudah Spam .... harus liat Dua Belah pihak... terlalu sensitif sekali ... mohon di perbaiki system spam... mudah sekali kena spam .. sedangkan no untuk bekerja,akibat mudah spam jadi tidak bisa di gunakan menunggu 1x24 jam...mohon pihak Deplover WhatsApp untuk pelajari lebih baik kedepannya...jgn dengarkan pengaduan,TPI pelajari dahulu untuk proses spam nya .."
2,pas di update setiap mau nelpon menghubungkan terus
2,"gk muncul muncul fitur musik di status tapi di hp lain semuanya sudah muncul kok di hp ini gk ada, lain kali dipercepat untuk hp yg belum ada fitur tersebut makasih maaf ya 🙂‍↕️"
2,okk
2,masa ga bisa ganti notif WA sesuai sm notif yg kita download dri tiktok
2,kiban cara man peugoet
2,sudah di perbarui berkali kali. tp tetap saja tidak bisa menambahkan music di status. tidak ada icon music juga
2,wa ko makin eror ini gimana dah
2,Kenapa sih wa gak bisa ngirim video
2,udah sering update tapi kok masih tidak ada filter dividiocall dan kamera?
2,"lumayan..., tapi sering ngelek, tolong di perbsiki"
2,"Tolong dong sistem sematkan pesannya itu di setting ada opsi selamanya aja , jangan nanggung"" banget :("
2,"weeii, kenapa di wa gw gak ada fitur musik nya, padahal dah di update"
2,𝑠𝑒𝑟𝑖𝑛𝑔 𝑒𝑟𝑟𝑜𝑟
2,"saya tidak bisa login kembali di hp ini setelah saya pindah ke hp yang lain, setiap saya mau login kembali di hp ini selalu muncul ""Anda memerlukan whatsapp resmi untuk masuk"" padahal saya selalu pakai WhatsApp Resmi dari Play Store"
2,Di Update bukanya makin bagus malah makin buruk kualitasnya🤔🥱
2,"Akhir akhir ini saya jga kena blokir dri pusat wa,Yg tulisan'nya bgini Akun whatsapp anda tdak dpt di gunakan karna spam,Pdhl saya cuma chat biasa aja di grup trus chat biasa di teman teman saya,Untung'nya saya segera m'ngajukan permintaan dri wa pusat klau gx bsa bsa ke banned permanen wa saya,Trus kmrin sore saya uninstall wa saya lalu saya instal lgi wa saya supaya ruang internal saya biar longgar ehh ternyata pas saya daftar kq jdi mkin ribet mlahan,Perbaiki segera donx adminn.🙏🙏"
2,mau perbaharui lama sekali
2,aplikasi ga jelas wa saya di blokir Mulu karena spam sedangkan saya tidak melakukan spam
2,BELUM ADA MUSIK NYA HUHUHUU
2,kenapa no sy di Spam utk pulihkan bagaimana??
2,"sering update tp suka nge bug,lemot lah"
2,sagat bagus
2,heran sudah di update tapi fitur² nya belum lengkap
2,Lumayan bagus
2,gampang kena spam
2,"Dahal udah update, tp tep ga bisa dipake dengan pesan ""SILAHKAN DOWNLOAD WA RESMI""🥴"
2,"min tolong dong buat saluran nya di benerin lagi, banyak sekali saluran saluran yang berbau dewasa, dan tidak bisa di blokir, hanya bisa di laporkan jadi masih bisa di lihat, tolong lah banyak anak kecil yang nonton, tolong bertindak tegas!!"
2,"banyak sakuran negatif yaitu video bokep, porno. ini sangat berbahaya."
2,"tolong dri pembuat wa, ini WA saya kok ngga bisa dibuka, trus pas di buka malah keluar sendiri gatau kenapa, padahal baru 1 hari pake wa, tolong ya min benerin wa saya."
2,"KLO UPDATE YG PENTING AJA PLIS, YG G PENTING JNGN ADA KATA UPDATE DEH MEMO GUA SEDIKITTTT INI MAKE HP BUTUTTTT, GUA HRS HAPUSIN 2 APLIKASI PENTING BUAT UPDATE YG GA SE WAH APAPUN, DUHHH🙄🧟‍♀️"
2,ga bs terpakai wanya tlg dibantu
2,Ewacap .
2,"skrg wa ada saluran, menurut gak perlu di kasih begituan dah, apalagi saluran nya skrg di bikin yg bokep"" gitu, tolong dong wa di saring saluran nya atau mending ga usah di kasih saluran"
2,setiap update status pasti blurr dan pecah²
2,punyaku gak ada filternya
2,kok saya malah gk bisa buat sw yah di WA abis di perbaruhin 😖😖
2,can you make a delivery schedule for orders like Instagram
2,ga bisa tlp
2,bug pulihkan chat
2,belum ada tema cht nya padahal di sini gada tylisan update
2,Tiap tahun mau update. Jadi susah update nya. Memory penuh
2,punya ku gk di perbarui
2,"kena blokir terus padahal ga ngapa ngapain,chat pun baru dikit"
2,"kenapa setelah diupdate malah tampilannya kembali ke mode lama?? fitur pencarian kembali ke mode lama, dan meta AI nya juga malah hilang"
2,"aku gak tau kenapa bisa tiba-tiba whatsapp aku harus memerlukan whatsapp resmi, tapi susah lo dibenerinnya apalagi aku sudah kedua kalinya seperti ini,jadi aku beri rating 2 aja deh 😥😓😢"
2,heran masak tiap² hari hampir update terus
2,"kasih recommend channel tuh jangan aneh² kaya channel bkp, padahal gue ga pernah cari begituan, kalo udah di report jangan ditunjukin lagi, gua jiji"
2,woila ini knp gk bisa kirim foto padahal jaringan gw bagus!!! tolong diperbaiki semenjak di update ad aj ngebugnya😭!!!
2,harusnya ada update dong kluar dari grup tnpa diketahui.soalnya kita juga punya privasi
2,"apa banget wa story malah kaya Instagram, foto 3:4 tepian nya malah nyesuain sama warna fotonya, udah bagus bagus yg dulu, pliss balikin kaya dulu lagi"
2,wa ku blm bisa ganti tema padahal udah di update
2,Ok
2,"kok tiap tlpn sm vc selalu lelet ya? padahal sampe ganti no lohh, tapi tetap ga ada perubahan tolong perhatian nya 🙏"
2,setelah di apdet menu setatus wa secrol ke bawah ada situs bokep nya ngeri bener
2,maaf tapi app nya jdi aneh
2,kanapa ya sehabis di update whatsapp nya nambah ngak jelass
2,"Mohon maaf nih kenapa akun WhatsApp saya bisa² nya terkena spam, padahal saya tidak melakukan kesalahan apapun hadehh mohon di perbaiki sistem nya"
2,kok àkun wa saya sering kena spàm bukan nya tambah lancar malah sering kena spàm seminggu bisa 2 kàli
2,akuu belumm ke bagiannn picture terbaru WhatsApp
2,"Urutan status nya acak acakan, membingungkan, dan gak bisa di love bikin status pembaruan nggak bisa dikasih lagu"
2,bagus
2,sekarang di buat tlpn nguras kuota banget masak tlpn 37menit udah kekuras 400mb
2,Gak bisa wa Gak bisa wa
2,"semakin di update semakin lag parahh. seharusnya setelah ada pembaruan, aplikasi semakin lancar. sekarang kalau ingin mengirim gambar/video selalu ""format file tidak didukung"" 😔"
2,gak ada cewek yang cet ?
2,kalo VC gambar buram
2,GK suka karna GK Bsa privikasi kode
2,kenapa sekarang jadi gabisa ngrim sw vidio si bahkan pake lyrk lagu yg udh disediain juga msi ttep error
2,akun saya ke retas tolong dong whatsapp masa iya di biarkan doang
2,tolong jangan suru memasukkan pin verifikasi 2 langkah mohon bantuannya pihak WhatsApp
2,gak tau pelanggaran apa kok tiba2 akounku keblokir karena spam ...bikin menjengkelkan jg Aplikasi WA ini . ku kasih bintang 2 aja untung2an
2,Para pengembang tlng tingkatkan kualitas wa ini
2,mohon bantuannya kenapa saya tdk bsa masuk di wa saya. ketika saya mau masuk otomatis keluar
2,no utama gw ilang 4njim
2,knpa akun gua ke bn 😣
2,"saya mau nanya, ini aplikasi knp lelet bnget ya pas di download?"
2,ayo optimalkan lagi!!!! 1. pack sticker yang tidak terender dan harus ulang add lagi itu ngebelin 2. sticker yang load nya lama contoh nih teman ku kirim sticker ke aku itu pasti perluh keluar masuk biar sticker nya terlihat padahal jaringan ku normal 3.saat mengirim sesuatu itu pasti delay terlalu lama Ngebelin 4.sering tiba² keluar sendiri ke halaman utama saat chattan note : bukan force close atau keluar apk tapi keluar ke halaman utama 5. Mimi tidak peka
2,Baik
2,nah sekarang
2,Good
2,"minta tolong kembalikan ke versi sebelumnya yg sekarang yaa Miin, ini WAku makin lemot dan sering nghank , terimakasih"
2,kok punya saya belom ada musik nya sih? padahal suka di update tiap waktu? ah gimana nih min?
2,"wehh kok gini?!suara video terbata bata disaat aku buka status, gimna itu? hapeku ngga ada masalah, bahkan digaleri, diaplikasi lainnya masih bagus dan biasa kaya sebelumnya. tapi ini diwa kenapa suaranya jelegg bangett👊😐"
2,kenapa sih kalau mau tag grup lama banget
2,gj ah klw mau update harus hapus Instagram padahal WhatsApp sama Instagram itu penting bagi aku
2,banyak saluran bokep nya mohon di hapus
2,baik
2,sulit memindah kan wa ke hp lain ter lalu banyak persyaratan rudeet😡
2,mantaf
2,"apk ny suda cukupp bagus, cuman knpaa yaa tiba"" klo mau ngirim video atau pun post status malahh berubah jadi warna hijau semua, tolong ya min, ini knp"
2,WhatsApp nya selalu kena spam tanpa alasan
2,"selalu disuruh update, giliran mau di update ngga bisa 🤦🏻"
2,tempat gw gk ada filter nya anjir
2,akun Wa saya kena spam. kena spam sudah pulih tidak hanya hitungan menit setelah pulih masuk spam lagi sejak hari ke tiga lebaran sampai sekarang
2,diperbarui lagi dongs
2,sedikit ngelag
2,wa gw knp kereset sendiri dh pdhal malem g knp knp
2,Bagusss
2,kenapa punya saya tida ad lagunya?
2,"org lain udh update musik, ini belomm ajeee nih gue liat2 , jeleeeeeekkkkkkk"
2,"tambah kesini tambah gak jelas, banyak yang harus diperbaiki, developer tolong di cek lagi lah ini aplikasi makin rusak"
2,apalah wa gua aku install ulang gegara lag parah masa pas masuk tiba-tiba keluar sendiri ini yang ke 2 kalinya aku mengalami hal seperti ini aku berharap udah tidak ada lagi
2,untuk developer tolong perbaiki lah ketika bikin story di HDin jangan di kompres jadi pecah
2,SALURAN EROR MULUUUUUUUU
2,"kenapa lah yahh, sering kali aku kena spam, padahal nomor baru ku pakai pemakaian 2 hari, langsung katanya kena spam kurang ngerti lah kenapa kayak gitu!!"
2,"ini kenapa ya semenjak update banyak bug nya dimulai dri saluran kadang gabisa ngirim pesan malah bentuk jam mulu, terus ini di saluran ada video yg gbisa di hapus dan gabisa di muat ulangi juga, klo di pencet kluar sendiri dari wa, aneh banget tolong di perbaiki🙏🏻🙏🏻"
2,"entah kenapa aplikasi wa di hp saya tiba tiba terhapus dan pas saya mau download ulang aplikasi wa, kok jadi lama dan loading."
2,puas
2,😊👍
2,wa biasa ini jangn sering blokir no ya masa gw gk spam malah ke blok spam
2,"lagi dan lagi,kenapa kalau aku mau vidio ke sw nga bisa kak? ada tertulis ""file tidak didukung"""
2,sering terkena ban
2,Saya mencari wa yg hilang
2,kenapa wa sekarang mesti ada iklan nya tolong di perbaiki lagi fiturnya bikin ga nyaman
2,"kontak tiba-tiba hilang semua, jadi banyak chat yang tanpa nama. padahal hp gak keriset sama sekali, dan kontak di handphone nya masih aman cuman di wa aja yang tiba-tiba keriset sendiri. mohon di perbaiki."
2,"kenapa di hp Vivo y20 ga bisa update story video, tolong segera diperbaiki!!"
2,kurang ini bos.. masa setiap ganti hp.. kenapa susah daptar dan slalu kena spam.
2,apa ini sebagian dari kontak saya hilang dengan sendirinya
2,"kenapa ya setiap mau kirim foto/video,masuk chat buat bales chat itu keluar dari apk terussss?,lama"" muak,pedahal sebelumnya gk kayak gitu,udah di update pula,kayaknya EMG apknya bermasalah"
2,keamanan kurang
2,ku kasih bintang 2 dulu soalnya gk konek kalai dimintai kode verifikasi
2,It doesn't take a few months to update again..hhhmm🤦🏻‍♂️🤦🏻‍♂️
2,kurang puas
2,"fitur pip whatsapp saya gk ada koh gimana yh, semenjak hapus data, fiturnya mendadak ilang, tolong perbaikannya minn"
2,Whatshap saya di blokir terus
2,"untuk pihak wa tolong hapus saluran karna di salah gunakan oleh oknum untuk mengirim link"" por*o"
2,flash tidak bisa digunakan di kamera belakang
2,tolong buat developer wa ni kenapa ya setiap telpon kok selalu mari sendi telponny padhl udah saya selaluu update lo Wa ny tp kok mati sendiri pas telponan? apa ad masalah apa bug dari apkny?
2,"udah diperbarui masih tidak muncul tema chat nya, sya minta tolong untuk diperbaiki pihak whatsapp"
2,"kok di aku ngga bisa yah,kebanyakan orang kan klo vc ada filterny trs kenapa punyaku ngga ada dan ga bisa"
2,"kenapa ya kalo lagi telfonan terus kluar dari wa tu kayak liat tiktok/ig langsng mati tlfn nya gtw knp bingung,sering lag jg"
2,makin kesini ko gini si salah satu nya kalau video muka jadi kebalik:)
2,aplikasi beta sangat mengangu
2,"kenapa wa akhir akhir ini selalu ada bug, seperti tidak bisa menerima pesan dan mengirim,tidak bisa menghapusnya,tidak bisa meng-backup pesan"
2,bisaa nggasih hapus fitur 1 kali liyat ahh elahhhh
2,saya sangat sedih akhir² ini saya tidak bisa memutar Vidio yang di kirim 1× lihat oleh teman saya
2,halo WhatsApp ini kenapa sudah 2 kali riwayat chat saya tiba tiba menghilang mana pas di pulihin mentok di bulan 2 padahal banyak sekali pesan pesan penting dan berharga yang menghilang ini tolong dong di perbaiki agar tidak suka tiba tiba error saya prustasi pls😭🤙
2,"ini kenapa ya tiba tiba gabisa masuk ke wa, pas masuk keluar' sendiri, giliran wifi di matiin baru bisa masuk wa, tapi pas di nyalain lagi keluar sendiri lagi, chat juga ga ada yg kekirim, jam semua, padahal jaringan juga bagus, di coba buat YouTube tiktok juga bisa, tapi di wa gabisa, kenapa yaa, tolong di perbaiki ya"
2,"cobalah gx usah updet terus, sekali donload aja,"
2,"apk gajelas, masa setiap gw chatan sama cewe gak lama seminggu kedepan dia balikan sama mantan, apk apaan ini, fitur gtu2 aja, foto sekali lihatnya gabisa di sa."
2,"aplikasinya setelah update delay banget,mohon segera di perbaiki"
2,warna maroon kok hilang di kolom menulis status WA kasi dong semua warna
2,"sy kasih 2 dulu karna wa skrg terlalu sering perbarui ,bikin tambah ribet"
2,𝐤𝐚𝐝𝐚𝐧𝐠 𝐠𝐚 𝐛𝐢𝐬𝐚 𝐤𝐞 𝐛𝐮𝐤𝐚
2,tidak bisa update kenapa ya
2,lama kali unistal nya
2,ga ada filternya pdhl udh update
2,nge lag parahh
2,Fitur bagus tp buat kirim story lemotnya minta ampun kalau bisa pas di perbarui sekalian sama lemotnya dikurangi masa buat story video tunggu sampai 2jam bahkan lebih
2,knp spam trus
2,kenapaa waaa gak bisa dii bukaa
2,setiap update terbaru pasti punya ku lama baru ada
2,ngaaa jls mangkin lamaa banyak bug nya
2,"knpa ya setiap saya mau bikin story video di wa maupun mau ngirim ke orng video itu wa saya tidak bisa tulisannya begini ""format file tidak didukung"" begitu tolong min bantuannya ya"
2,lemot
2,Setiap donlod wa setiap buat status pati hijau terus
2,"aplah sering ngleg, krim fto aj gbsa tdi"
2,sangat bermanfaat untuk komunikasi tertulis dan video call
2,"kenapa akun WhatsApp saya terus menerus di spam terus padahal saya tidak melanggar apa pun dan koneksi jaringan saya bagus tetap aja di spam...saya mencoba ganti akun WhatsApp saya dengan nomer baru masih aja di spam terus...membuat saya kecewa,terganggu dan mengalami kerugian karena kelakuan oleh pihak WhatsApp...saya harap pulihkan kembali akun WhatsApp saya"
2,akun saya di sepam terus sama pihak wassap gimana cz
2,Ok
2,"dear meta tolong mending hilangkan fitur saluran deh, soalnya di saluran tersebut banyak grup porno, dan banyak juga anak kecil yang udah bergabung dan juga nonton sumpah miris banget di kampungku anak sd udah kecanduan kayak gitu gara² ngikutin saluran mohon up temen²🙏"
2,min kok WA saya ngebug nya
2,"pas mau ngetik chat kotak yg ada tulisan ""ketik pesan"" ngilang mulu. apalagi pas meu ngetik emoji malah ketutup sama keyboard. mohon untuk diperbaiki 🙏🏻"
2,wa saya kenapa bisa begini ya kok saya masuk wa keluar trs mau masuk lagi layar putih tbtb keluar gitu trs jadi saya skrg gabisa buka wa dr kmrn Senin wa saya begitu itu knp ya?
2,"tidak bisa mengatur nada dering, mau nya nada dering group berbeda dengan nada dering chat pribadi😔"
2,"Selamat malam bos admin,kenapa WhatsApp di vivoY19,padahal baru dwonlod,kenapa langsung eror,tanda hapus pesan diatas,gak muncul,tolong dong di perbaiki,terima kasih"
2,woi wahataapp itu saluran yang tidak pantas tolong di hapus meresahkan
2,anj gw di kirim virtex tolong dong sistem keamanan nya di perkuat
2,WhatsApp please be growing i got bug
2,WOY WHATSAPP INI KENAPA KALO POST SW SANGAT BURIK GA HD PADAHAL JARINGAN BAGUS TOLONG YA INI SANGAT BERGUNA DASAR BURIK
